0.00,18190313.51,86.49,0.00,0.00,0.00,43.24,0.00,27.03,33782064.86,0.00,33782168.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18190162.16,0.00,0.00,0.00,140.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00,0.00,0.00
0.00,0.00,18190313.51,410.81,0.00,0.00,0.00,43.24,5.41,345.95,33782389.19,0.00,33781729.73,0.00,0.00,324.32,0.00,0.00,0.00,0.00,18190162.16,0.00,0.00,0.00,140.54,0.00,324.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00,0.00
5.41,0.00,0.00,18190313.51,86.49,0.00,0.00,0.00,43.24,0.00,21.62,33782064.86,0.00,33782168.92,114.86,0.00,0.00,0.00,0.00,0.00,0.00,18190162.16,0.00,0.00,0.00,140.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00
0.00,0.00,0.00,0.00,18190313.51,410.81,0.00,0.00,0.00,367.57,0.00,21.62,33782394.59,0.00,33781729.73,324.32,0.00,0.00,0.00,0.00,0.00,0.00,18190162.16,0.00,0.00,0.00,140.54,324.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00
0.00,0.00,0.00,0.00,0.00,18190313.51,86.49,0.00,0.00,0.00,43.24,0.00,27.03,33782064.86,0.00,33782168.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18190162.16,0.00,0.00,0.00,140.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00
0.00,0.00,0.00,0.00,0.00,0.00,18190313.51,410.81,0.00,0.00,0.00,367.57,5.41,345.95,33782389.19,0.00,33781729.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18190162.16,0.00,0.00,0.00,464.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.97
178.38,0.00,0.00,0.00,0.00,0.00,0.00,18190313.51,86.49,0.00,0.00,0.00,43.24,0.00,21.62,33782064.86,0.00,33782168.92,114.86,0.00,114.86,0.00,0.00,0.00,114.86,18190162.16,0.00,0.00,0.00,140.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,497.30,0.00,0.00,0.00,0.00,0.00,0.00,17349816.22,86.49,0.00,0.00,0.00,43.24,0.00,21.62,33782394.59,0.00,0.00,324.32,0.00,324.32,0.00,0.00,0.00,324.32,17348972.97,0.00,0.00,0.00,140.54,0.00,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,172.97,0.00,0.00,0.00,0.00,0.00,0.00,19948432.43,86.49,0.00,0.00,0.00,43.24,0.00,27.03,10.81,0.00,33782168.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19947567.57,0.00,0.00,0.00,140.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,497.30,0.00,0.00,0.00,0.00,0.00,0.00,18190313.51,86.49,0.00,0.00,0.00,43.24,5.41,345.95,33782389.19,0.00,33781729.73,0.00,0.00,324.32,0.00,0.00,324.32,0.00,18190162.16,0.00,0.00,0.00,140.54,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00,0.00,0.00,0.00,18190313.51,86.49,0.00,0.00,0.00,48.65,0.00,21.62,33782064.86,0.00,33782168.92,114.86,0.00,0.00,0.00,0.00,0.00,0.00,18190162.16,0.00,0.00,0.00,140.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,497.30,0.00,0.00,0.00,0.00,0.00,0.00,18190313.51,86.49,0.00,0.00,0.00,367.57,0.00,21.62,33782394.59,0.00,33781729.73,324.32,0.00,0.00,0.00,324.32,0.00,0.00,18190162.16,0.00,0.00,0.00,140.54,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00,0.00,0.00,0.00,18190313.51,86.49,0.00,0.00,0.00,43.24,0.00,27.03,33782064.86,0.00,33782168.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18190162.16,0.00,0.00,0.00,140.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,497.30,0.00,0.00,0.00,0.00,0.00,0.00,18190313.51,86.49,0.00,0.00,0.00,367.57,5.41,345.95,33782389.19,0.00,33781729.73,0.00,0.00,0.00,324.32,0.00,0.00,0.00,18190162.16,0.00,0.00,0.00,140.54,0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00,0.00,0.00,0.00,18190313.51,91.89,0.00,0.00,0.00,43.24,0.00,21.62,33782064.86,0.00,33782168.92,114.86,0.00,114.86,0.00,0.00,0.00,0.00,18190162.16,0.00,0.00,0.00,140.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,497.30,0.00,0.00,0.00,0.00,0.00,0.00,18190313.51,410.81,0.00,0.00,0.00,43.24,0.00,21.62,33782394.59,0.00,33782054.05,324.32,0.00,0.00,0.00,0.00,0.00,0.00,18190162.16,0.00,0.00,0.00,140.54,0.00,0.00,324.32,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.97,324.32,0.00,0.00,0.00,0.00,0.00,17349816.22,86.49,324.32,0.00,0.00,43.24,0.00,27.03,33782389.19,0.00,114.86,324.32,0.00,0.00,0.00,0.00,0.00,0.00,17348972.97,0.00,0.00,0.00,140.54,0.00,0.00,324.32,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00,324.32,0.00,0.00,0.00,0.00,19948432.43,86.49,0.00,324.32,0.00,43.24,5.41,345.95,10.81,0.00,33782054.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19947567.57,0.00,0.00,0.00,140.54,0.00,0.00,324.32,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00,324.32,5.41,0.00,0.00,18190313.51,86.49,0.00,0.00,324.32,43.24,0.00,345.95,33782389.19,0.00,33781844.59,114.86,0.00,0.00,0.00,0.00,0.00,0.00,18190162.16,0.00,0.00,0.00,140.54,0.00,0.00,324.32
0.00,324.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00,0.00,0.00,0.00,18190313.51,86.49,0.00,0.00,0.00,43.24,0.00,21.62,33782070.27,0.00,33782054.05,324.32,0.00,324.32,0.00,0.00,0.00,324.32,18190162.16,0.00,0.00,0.00,140.54,0.00,0.00
0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00,0.00,0.00,0.00,18190313.51,86.49,0.00,0.00,0.00,43.24,0.00,27.03,33782389.19,0.00,33781844.59,324.32,0.00,324.32,0.00,0.00,0.00,324.32,18190162.16,0.00,0.00,0.00,140.54,0.00
0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00,0.00,0.00,0.00,18190313.51,86.49,0.00,0.00,0.00,43.24,5.41,345.95,33782064.86,0.00,33782054.05,0.00,0.00,324.32,0.00,0.00,0.00,324.32,18190162.16,0.00,0.00,0.00,140.54
145.95,0.00,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00,0.00,0.00,0.00,18190313.51,86.49,0.00,0.00,0.00,43.24,0.00,345.95,33782389.19,0.00,33781844.59,114.86,0.00,439.19,0.00,0.00,0.00,439.19,18190162.16,0.00,0.00,0.00
0.00,140.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00,0.00,0.00,0.00,18190313.51,86.49,0.00,0.00,0.00,367.57,0.00,21.62,33782070.27,0.00,33782054.05,324.32,0.00,0.00,0.00,0.00,0.00,324.32,18190162.16,0.00,0.00
0.00,0.00,140.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00,0.00,0.00,0.00,18190313.51,86.49,0.00,0.00,0.00,367.57,0.00,27.03,33782389.19,0.00,33781844.59,324.32,0.00,0.00,0.00,0.00,0.00,324.32,18190162.16,0.00
0.00,0.00,0.00,140.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00,0.00,0.00,0.00,17349816.22,86.49,0.00,0.00,0.00,367.57,5.41,345.95,33782064.86,0.00,324.32,0.00,0.00,0.00,0.00,0.00,0.00,324.32,17348972.97
0.00,0.00,0.00,0.00,140.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00,0.00,0.00,0.00,19948432.43,86.49,0.00,0.00,0.00,372.97,0.00,345.95,335.14,0.00,30342060.81,114.86,0.00,0.00,0.00,0.00,0.00,324.32
0.00,0.00,0.00,0.00,0.00,140.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00,172.97,0.00,0.00,0.00,0.00,0.00,0.00,18190313.51,410.81,0.00,0.00,0.00,43.24,0.00,21.62,30342956.76,0.00,30342270.27,324.32,0.00,324.32,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,140.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,172.97,0.00,0.00,0.00,0.00,0.00,0.00,18190313.51,410.81,0.00,0.00,0.00,43.24,0.00,27.03,30343275.68,0.00,30342060.81,324.32,0.00,324.32,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.32,0.00,172.97,0.00,0.00,0.00,0.00,0.00,0.00,18190313.51,410.81,0.00,0.00,0.00,43.24,5.41,345.95,30342951.35,0.00,30342270.27,0.00,0.00,324.32,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.32,172.97,0.00,0.00,0.00,0.00,0.00,0.00,18190313.51,416.22,0.00,0.00,0.00,43.24,0.00,345.95,30343275.68,0.00,30342060.81,114.86,0.00,439.19
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,497.30,0.00,0.00,0.00,0.00,0.00,0.00,18190313.51,410.81,0.00,0.00,0.00,367.57,0.00,21.62,30342956.76,0.00,30342270.27,324.32,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,497.30,0.00,0.00,0.00,0.00,0.00,0.00,18190313.51,410.81,0.00,0.00,0.00,367.57,0.00,27.03,30343275.68,0.00,30342060.81,324.32
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,497.30,0.00,0.00,0.00,0.00,0.00,0.00,18190313.51,410.81,0.00,0.00,0.00,367.57,5.41,345.95,30342951.35,0.00,30342270.27
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,497.30,0.00,0.00,0.00,5.41,0.00,0.00,17349816.22,410.81,0.00,0.00,0.00,367.57,0.00,345.95,30343275.68,0.00
