0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,471.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.05,0.00,27118892.31,0.00,348.72,0.00,20.51,24653902.56,0.00,24653333.33,307.69,0.00,41.03,0.00,27118666.67,0.00,307.69,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,471.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.05,0.00,27118892.31,0.00,348.72,0.00,333.33,24653589.74,0.00,24653750.00,0.00,0.00,41.03,0.00,27118666.67,0.00,307.69,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,471.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.05,0.00,27118892.31,0.00,348.72,5.13,328.21,24653897.44,0.00,24653333.33,0.00,0.00,41.03,0.00,27118666.67,0.00,307.69
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,471.79,0.00,0.00,0.00,5.13,0.00,0.00,0.00,389.74,0.00,24653538.46,0.00,41.03,0.00,20.51,24653589.74,0.00,24653750.00,416.67,0.00,348.72,0.00,24653333.33,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,471.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,389.74,0.00,23856143.59,0.00,41.03,0.00,20.51,24653902.56,0.00,0.00,307.69,0.00,348.72,0.00,23855282.05
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,471.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,389.74,0.00,26321497.44,0.00,41.03,0.00,333.33,10.26,0.00,23855698.72,0.00,0.00,348.72,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,471.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,389.74,0.00,27118892.31,0.00,41.03,5.13,328.21,23856502.56,0.00,23855282.05,0.00,0.00,348.72
46.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,471.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,389.74,0.00,27118892.31,0.00,348.72,0.00,20.51,23856194.87,0.00,23855698.72,416.67,0.00
0.00,41.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,471.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,389.74,0.00,27118892.31,0.00,348.72,0.00,20.51,23856507.69,0.00,23855282.05,307.69
0.00,0.00,41.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,471.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,389.74,0.00,24653538.46,0.00,348.72,0.00,333.33,23856194.87,0.00,23855698.72
0.00,0.00,0.00,41.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,471.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,389.74,0.00,23856143.59,0.00,348.72,5.13,328.21,23856502.56,0.00
